"","pcode","Country","name","name_alt","loc_type","loc_subtype","createdate","createby","closedate","updatedate","source","unhcr_assist","status","POINT_X","POINT_Y","adjusted_vars","type"
"2537","POLs003039","Poland","Moszna",NA,"Refugee Center","Open reception facility for asylum-seekers","8/20/05",NA,NA,"11/1/19","UNHCR","Yes",0,20.750556,52.182778,0,"Refugee"
"2538","POLs003038","Poland","Jadwisin",NA,"Refugee Center","Open reception facility for asylum-seekers","8/20/05",NA,NA,"11/1/19","UNHCR","Yes",0,21.63711,52.47422,0,"Refugee"
"2539","POLs002888","Poland","Wolomin",NA,"Refugee Center","Open reception facility for asylum-seekers","6/2/04",NA,NA,"11/1/19","UNHCR","Yes",0,21.233333,52.35,0,"Refugee"
"2540","HUNs002663","Hungary","Balassagyarmat",NA,"Refugee Center","Open reception facility for asylum-seekers","11/13/15","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,19.296071,48.073,0,"Refugee"
"2541","HUNs002666","Hungary","Bicske",NA,"Refugee Center","Open reception facility for asylum-seekers","11/13/15","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,18.626,47.505954,0,"Refugee"
"2542","HUNs002679","Hungary","Vámosszabadi",NA,"Refugee Center","Open reception facility for asylum-seekers","11/17/15","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,17.650786,47.757,0,"Refugee"
"2543","HUNs002674","Hungary","Nagyfa",NA,"Refugee Center","Open reception facility for asylum-seekers","11/17/15","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",0,20.263974,46.302,0,"Refugee"
"2544","SVNs001473","Slovenia","Logatec",NA,"Refugee Center","Open reception facility for asylum-seekers","1/20/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,14.229864,45.917207,0,"Refugee"
"2545","HRVs003027","Croatia","Zagreb",NA,"Refugee Center","Open reception facility for asylum-seekers","5/18/16","mapping@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,16.006439,45.759,0,"Refugee"
"2546","HUNs001856","Hungary","Kormend",NA,"Refugee Center","Open reception facility for asylum-seekers","6/8/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,16.595431,47.014,0,"Refugee"
"2547","SVNs001482","Slovenia","Ljubljana 2",NA,"Refugee Center","Open reception facility for asylum-seekers","9/27/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,14.51324,46.055561,0,"Refugee"
"2548","SVNs001481","Slovenia","Ljubljana 1",NA,"Refugee Center","Open reception facility for asylum-seekers","9/27/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,14.505966,46.051426,0,"Refugee"
"2549","POLs002314","Poland","Biala Podlaska",NA,"Refugee Center","Open reception facility for asylum-seekers","9/30/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,23.13054,52.019017,0,"Refugee"
"2550","BGRs002334","Bulgaria","Harmanli",NA,"Refugee Center","Open reception facility for asylum-seekers","10/4/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,25.896,41.936426,0,"Refugee"
"2551","BGRs002337","Bulgaria","Voenna Rampa",NA,"Refugee Center","Open reception facility for asylum-seekers","10/5/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,23.325,42.726685,0,"Refugee"
"2552","BGRs002338","Bulgaria","Ovcha Kupel",NA,"Refugee Center","Open reception facility for asylum-seekers","10/5/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,23.251,42.680494,0,"Refugee"
"2553","BGRs002339","Bulgaria","Vrazhdebna",NA,"Refugee Center","Open reception facility for asylum-seekers","10/5/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,23.414,42.707725,0,"Refugee"
"2554","ROUs080012","Romania","Bucharest",NA,"Refugee Center","Open reception facility for asylum-seekers","10/10/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,26.104,44.427508,0,"Refugee"
"2555","ROUs080015","Romania","Giurgiu",NA,"Refugee Center","Open reception facility for asylum-seekers","10/10/16","chatelli@unchr.org",NA,"11/1/19","UNHCR","Yes",1,25.97,43.903205,0,"Refugee"
"2556","CZEs000124","Czech Republic","Zastávka",NA,"Refugee Center","Open reception facility for asylum-seekers","10/10/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,16.356,49.18698,0,"Refugee"
"2557","CZEs000123","Czech Republic","Prague airport",NA,"Refugee Center","Open reception facility for asylum-seekers","10/10/16","chatelli@unhcr.org",NA,"11/1/19","UNHCR","Yes",1,14.265182,50.105,0,"Refugee"
"2558","IRNs990059","Islamic Republic of Iran","Khorasan",NA,NA,"N/A","12/5/06",NA,"2006-12-05T00:00:00Z","11/1/19","UNHCR",NA,0,58.2923,34.3319,0,NA
"2559","PAKs001274","Pakistan","Azam Warsak",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,69.4238,32.2909,0,"Other"
"2560","RUSs002096","Russian Federation","Avtostantsia",NA,"IDP Accomodation","N/A","7/30/02",NA,"2002-07-30T00:00:00Z","11/1/19","UNHCR",NA,0,44.5816,43.4979,0,"IDP"
"2561","PAKs001314","Pakistan","Ghiljo 1,2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.7667,33.55,0,"Other"
"2562","SRBs000523","Serbia*","Nis 2",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,21.908,43.321,0,"Refugee"
"2563","SRBs000731","Serbia*","Tivat 1",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,18.693,42.439,0,"Refugee"
"2564","SRBs000758","Serbia*","Ulcinj 2",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,19.223,41.93,0,"Refugee"
"2565","SRBs000759","Serbia*","Uzice 1",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,19.846,43.868,0,"Refugee"
"2566","SRBs000389","Serbia*","Kikinda 3",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,20.46,45.839,0,"Refugee"
"2567","LBNs004143","Lebanon","Al Aabde",NA,"Refugee Location","N/A","3/13/12","orand@unhcr.org","2012-06-12T00:00:00Z","11/1/19","UNHCR",NA,0,35.96951808,34.51060397,0,"Refugee"
"2568","LBNs004145","Lebanon","Al Bahsas",NA,"Refugee Location","N/A","3/13/12","orand@unhcr.org","2012-06-12T00:00:00Z","11/1/19","UNHCR",NA,0,35.82627516,34.41677793,0,"Refugee"
"2569","AFGs000009","Afghanistan","Pul-I-Khumri",NA,"Refugee Location","N/A","1/1/92",NA,"1992-01-01T00:00:00Z","11/1/19","UNHCR",NA,0,68.7078,35.9517,0,"Refugee"
"2570","MLIs001126","Mali","Same",NA,"Refugee Location","N/A","1/1/90",NA,"1990-01-01T00:00:00Z","11/1/19","UNHCR",NA,0,-11.5689,14.4839,0,"Refugee"
"2571","UKRs002529","Ukraine","Kiev",NA,"Refugee Urban location","N/A","6/26/03",NA,"2003-06-26T00:00:00Z","11/1/19","UNHCR",NA,0,30.52,50.441,0,"Refugee"
"2572","SRBs000345","Serbia*","Golubac",NA,"Refugee Accomodation","N/A","11/1/02",NA,"2002-11-01T00:00:00Z","11/1/19","UNHCR",NA,0,21.634,44.651,0,"Refugee"
"2573","BIHs002071","Bosnia and Herzegovina","Salakovac",NA,"Refugee Center","N/A","7/23/02",NA,NA,"11/1/19","UNHCR",NA,0,17.864444,43.376389,0,"Refugee"
"2574","CODs004775","Democratic Republic of the Congo","Dirokpa",NA,"Returnee Location","N/A","8/25/11","ORTEGA@unhcr.org",NA,"11/1/19","UNHCR","Yes",0,30.432088,1.820534,0,"Returnee"
"2575","CODs004776","Democratic Republic of the Congo","Risasi",NA,"Returnee Location","N/A","8/25/11","ORTEGA@unhcr.org",NA,"11/1/19","UNHCR","Yes",0,30.395322,1.743019,0,"Returnee"
"2576","CODs004777","Democratic Republic of the Congo","Boga",NA,"Returnee Location","N/A","8/25/11","ORTEGA@unhcr.org",NA,"11/1/19","UNHCR","Yes",0,29.954127,1.028512,0,"Returnee"
"2577","PAKs003541","Pakistan","GTC",NA,"Refugee Urban location","N/A",NA,NA,NA,"11/1/19","UNHCR","Yes",0,67.057,24.8429,0,"Refugee"
"2578","CMRs004038","Cameroon","Meiganga",NA,"Refugee Location","N/A","2/24/10",NA,NA,"11/1/19","UNHCR","Yes",1,14.2898,6.51995,0,"Refugee"
"2579","MOZs003314","Mozambique","Tete",NA,"Refugee Urban location","N/A","12/8/06",NA,NA,"11/1/19","UNHCR","Yes",1,33.58667,-16.15639,0,"Refugee"
"2580","ERIs003233","Eritrea","Assab",NA,"Refugee Urban location","N/A","12/8/06",NA,NA,"11/1/19","UNHCR","Yes",0,42.73944,13.00917,0,"Refugee"
"2581","TURs003399","Turkey","Hakkâri",NA,"Refugee Urban location","N/A","12/8/06",NA,NA,"11/1/19","UNHCR","Yes",1,43.777767,37.57467,0,"Refugee"
"2582","ZMBs003848","Zambia","Mpulungu RC",NA,"Refugee Center","N/A","2/24/07",NA,NA,"11/1/19","UNHCR","Yes",1,31.11425,-8.761954,0,"Refugee"
"2583","SLEs002314","Sierra Leone","Gondama",NA,"Refugee Location","N/A","11/11/02",NA,NA,"11/1/19","UNHCR",NA,1,-11.706389,7.865556,0,"Refugee"
"2584","GTMs000833","Guatemala","Copalaá",NA,"Returnee Settlement","N/A","9/1/95",NA,"1995-09-01T00:00:00Z","11/1/19","UNHCR",NA,0,-90.7753,15.7336,0,"Returnee"
"2585","PAKs001371","Pakistan","Padhana 2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.9,34.0333,0,"Other"
"2586","PAKs002051","Pakistan","Gahzgai Minara",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,68.6,30.3667,0,"Other"
"2587","SDNs990218","Sudan","Omdurman",NA,NA,"N/A","3/7/08",NA,"2008-03-07T00:00:00Z","11/1/19","UNHCR",NA,0,34.3266,12.4252,0,NA
"2588","COGs990209","Republic of the Congo","Ndjoundou/Liranga",NA,NA,"N/A","3/7/08",NA,"2008-03-07T00:00:00Z","11/1/19","UNHCR",NA,0,17.6913,-0.3552,0,NA
"2589","MMRs990207","Myanmar","Northern Rakhine State",NA,NA,"N/A","3/7/08",NA,"2008-03-07T00:00:00Z","11/1/19",NA,NA,0,92.3869,21.2044,0,NA
"2590","GEOs990201","Georgia","Georgia",NA,NA,"N/A","3/7/08",NA,"2008-03-07T00:00:00Z","11/1/19","UNHCR",NA,0,44.8036,41.7061,0,NA
"2591","PAKs003530","Pakistan","Buffer Zone",NA,"Refugee Urban location","N/A",NA,NA,NA,"11/1/19","UNHCR","Yes",0,67.0556,24.8857,0,"Refugee"
"2592","PAKs002055","Pakistan","Malgagai",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,68.2218,30.6569,0,"Other"
"2593","ZMBs001623","Zambia","Mufulira",NA,"Refugee Center","N/A","7/24/02",NA,"2002-07-24T00:00:00Z","11/1/19","UNHCR",NA,0,28.2597,-12.5708,0,"Refugee"
"2594","PAKs002057","Pakistan","Pir Alizai",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,66.6976,30.6359,0,"Other"
"2595","HUNs001859","Hungary","Debrecen",NA,"Refugee Center","N/A","5/1/00",NA,"2000-05-01T00:00:00Z","11/1/19","UNHCR",NA,0,21.640631,47.531509,0,"Refugee"
"2596","PAKs001305","Pakistan","Durrani",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.328611,33.677778,0,"Other"
"2597","PAKs001306","Pakistan","Ekka Ghund",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.45,34.2833,0,"Other"
"2598","PAKs001307","Pakistan","Gambila",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.7709,32.695,0,"Other"
"2599","PAKs001310","Pakistan","Gandhi Khan Khel",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.781,32.7516,0,"Other"
"2600","UGAs001868","Uganda","Simbili II",NA,"Refugee Location","N/A","8/1/96",NA,NA,"11/1/19","UNHCR",NA,0,31.271579,3.141677,0,"Refugee"
"2601","BDIs003970","Burundi","Gitara",NA,"Returnee Center","N/A","6/4/09",NA,NA,"11/1/19","UNHCR",NA,1,29.76651,-4.35569,0,"Returnee"
"2602","PAKs001312","Pakistan","Ghazi 1,2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.6281,33.9833,0,"Other"
"2603","PAKs001343","Pakistan","Kirala",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.466389,34.726944,0,"Other"
"2604","PAKs001344","Pakistan","Koga 1, 2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.3833,34.45,0,"Other"
"2605","PAKs001345","Pakistan","Kotkai",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.616944,34.927778,0,"Other"
"2606","LBRs990206","Liberia","Zorzor District",NA,NA,"N/A","3/7/08",NA,"2008-03-07T00:00:00Z","11/1/19","UNHCR",NA,0,-9.43245,7.78146,0,NA
"2607","PAKs001346","Pakistan","Kotki",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.0167,33.4667,0,"Other"
"2608","PAKs001347","Pakistan","Kurram Ghari",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.5266,33.0079,0,"Other"
"2609","ECUs003227","Ecuador","Lita",NA,"Refugee Urban location","N/A","12/8/06",NA,"2006-12-08T00:00:00Z","11/1/19","UNHCR",NA,0,-78.46667,0.83333,0,"Refugee"
"2610","MLIs002346","Mali","Faragouaran",NA,"Refugee Location","N/A","1/10/02",NA,NA,"11/1/19","UNHCR",NA,1,-7.765,11.317,0,"Refugee"
"2611","PAKs001404","Pakistan","Spinwam",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,70.4108,32.2841,0,"Other"
"2612","KENs003583","Kenya","Liboi",NA,"Refugee Center","N/A","3/13/07",NA,"2007-03-13T00:00:00Z","11/1/19","UNHCR",NA,0,40.876164,0.353508,0,"Refugee"
"2613","MMRs004479","Myanmar","Nant Mon",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,96.36490008,24.99829996,0,"IDP"
"2614","MMRs004480","Myanmar","St.Patric Catholic Ch. Camp",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,96.36699996,24.76480002,0,"IDP"
"2615","MMRs004482","Myanmar","Naung King Taw Ma Haung Baptist Ch. Camp",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,96.94230012,25.29660006,0,"IDP"
"2616","MMRs004483","Myanmar","Nat Gyi Kone Baptist Ch. Camp",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,96.94869984,25.30440007,0,"IDP"
"2617","MMRs004484","Myanmar","Tan Gon Taing Monastery",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.22779992,24.29140002,0,"IDP"
"2618","MMRs004485","Myanmar","Robert Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.2288,24.26500008,0,"IDP"
"2619","MMRs004486","Myanmar","Htwel Hsan (Htoi San) Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.2369,24.24770004,0,"IDP"
"2620","MMRs004487","Myanmar","AD-2000 Tharthana Compound",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.23880008,24.26069999,0,"IDP"
"2621","MMRs004488","Myanmar","Yoe Kyi Monastery",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.24060008,24.24949993,0,"IDP"
"2622","MMRs004489","Myanmar","Li Shu Board.-House",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.24160016,24.26610002,0,"IDP"
"2623","MMRs004491","Myanmar","Maw Hpaung Lawng Waw Baptist Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.29110016,25.37119993,0,"IDP"
"2624","MMRs004492","Myanmar","Baptist Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.2918,24.12910008,0,"IDP"
"2625","PAKs001348","Pakistan","Lakthi Banda",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.0706,33.5156,0,"Other"
"2626","MMRs004493","Myanmar","Nant Hlaing Church",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.31589984,24.32639999,0,"IDP"
"2627","MMRs004494","Myanmar","Man Naung Village",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.32170016,24.40999996,0,"IDP"
"2628","MMRs004495","Myanmar","Man Pon Village",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.32499992,24.24510002,0,"IDP"
"2629","PAKs001373","Pakistan","Palai camp 1,2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.060278,34.5075,0,"Other"
"2630","PAKs001374","Pakistan","Panian 13",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.8811,34.0053,0,"Other"
"2631","BFAs004225","Burkina Faso","Damba",NA,"Refugee Location","N/A","3/29/12","orand@unhcr.org",NA,"11/1/19","UNHCR",NA,0,-1.66755312,14.47840485,0,"Refugee"
"2632","MMRs004513","Myanmar","Tat Kone Injangdung Bapt. Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.39450008,25.42219995,0,"IDP"
"2633","MMRs004514","Myanmar","Sitarpu Swut Ngi Tawng",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.39959984,25.41229998,0,"IDP"
"2634","MMRs004515","Myanmar","Wun Tho Buddhist Monastery",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.4034,25.37749992,0,"IDP"
"2635","MMRs004519","Myanmar","Le Kone Vet Lin Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.40930004,25.36219996,0,"IDP"
"2636","MMRs004520","Myanmar","Le Kone Maliyang",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.41160008,25.36049992,0,"IDP"
"2637","MMRs004521","Myanmar","Sitarpu Thida Aye Bapt.Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.41800016,25.42379996,0,"IDP"
"2638","MMRs004524","Myanmar","Moke Lwe Village / Hkar Shi",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.42110012,25.32900007,0,"IDP"
"2639","MMRs004525","Myanmar","Mai Na La Wan Bapti.Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.42659984,25.40990006,0,"IDP"
"2640","MMRs004526","Myanmar","Qtr 4 Lisu Bapt.Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.42790016,25.3335,0,"IDP"
"2641","PAKs001401","Pakistan","Sher Khel",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.05,33.9,0,"Other"
"2642","PAKs001402","Pakistan","Shidi",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.7667,35.6333,0,"Other"
"2643","PAKs001403","Pakistan","Shindand 1, 2",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,71.5597,33.5611,0,"Other"
"2644","MMRs004531","Myanmar","Mine Nar Cath.Ch.",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.43839992,25.41590002,0,"IDP"
"2645","MMRs004532","Myanmar","Qtr. 2 Waingmaw Baptist Zonal Office",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.4385,25.35439993,0,"IDP"
"2646","MMRs004534","Myanmar","Qtr. 2 Lawng Waw (Lovho Baptist)",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.44130008,25.35489995,0,"IDP"
"2647","MMRs004535","Myanmar","Qtr 3 Lawng Waw (Lohvo) AG team",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.44310008,25.35189996,0,"IDP"
"2648","MMRs004537","Myanmar","Hka Dawng Pa",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.52889996,23.93029992,0,"IDP"
"2649","MMRs004539","Myanmar","Manau Wang",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.55020008,24.74800003,0,"IDP"
"2650","MMRs004540","Myanmar","Masat (3) Gat",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.55169984,24.7468,0,"IDP"
"2651","MMRs004548","Myanmar","Bum Tsit Pa",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.60979988,24.00240006,0,"IDP"
"2652","MMRs004549","Myanmar","Shinggan  (Nawng Tau)",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.62000012,23.89970001,0,"IDP"
"2653","MMRs004550","Myanmar","Yang Lu",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.62469992,23.88830001,0,"IDP"
"2654","MMRs004551","Myanmar","Lana Zup Ja",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.62559992,24.05609993,0,"IDP"
"2655","MMRs004552","Myanmar","Lauhpai",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.63189992,23.9036,0,"IDP"
"2656","UGAs003781","Uganda","Mulanda",NA,"Refugee Center","N/A","9/15/08",NA,"2008-09-15T00:00:00Z","11/1/19","UNHCR",NA,0,34.0032,0.694639,0,"Refugee"
"2657","MMRs004554","Myanmar","Nhkawng Pa",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org",NA,"11/1/19","MMR001CMP131",NA,1,97.66929996,24.37820003,0,"IDP"
"2658","PAKs001375","Pakistan","Panian 16, 11",NA,"Archived data - disregard","N/A","2/15/07",NA,"2007-02-15T00:00:00Z","11/1/19","UNHCR",NA,0,72.8594,33.9817,0,"Other"
"2659","MMRs004555","Myanmar","Seng Mai Pa  (+ Bum Ring Zup)",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.70100012,24.29489994,0,"IDP"
"2660","MMRs004557","Myanmar","Je Le Su Camp (Lisu Camp)",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.71710004,24.20040004,0,"IDP"
"2661","MMRs004558","Myanmar","Ja Nyang Hna Pin Camp (Nyaung Na Pin)",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.72440012,24.20540007,0,"IDP"
"2662","MMRs004561","Myanmar","Mai Ja Yang Gat Pa",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.74879984,24.2571,0,"IDP"
"2663","MMRs004564","Myanmar","Mai Ja Yang Ung Lung",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.7553,24.25749993,0,"IDP"
"2664","MMRs004565","Myanmar","Zai Awng",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.75680012,25.10669993,0,"IDP"
"2665","MMRs004566","Myanmar","Pang Wa Ten Htan",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.79240016,25.1618,0,"IDP"
"2666","MMRs004567","Myanmar","Masat Shadaw-12  = Hkauskau",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.80710004,25.20030004,0,"IDP"
"2667","MMRs004568","Myanmar","Masat Shadaw-10",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.83780012,25.27330004,0,"IDP"
"2668","MMRs004569","Myanmar","Masat Shadaw-8",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.91579988,25.22029995,0,"IDP"
"2669","MMRs004570","Myanmar","Masat Shadaw-6",NA,"IDP Location","N/A","1/1/13","orand@unhcr.org","2013-10-16T00:00:00Z","11/1/19",NA,NA,0,97.99049988,25.26529993,0,"IDP"
